id,username,created_at,lng,lat,text
1517618709166182400,journoschu,Fri Apr 22 21:37:50 +0000 2022,-77.2369685,38.8051145,Prayers for D.C. tonight
1517618710009196544,ddfdba,Fri Apr 22 21:37:51 +0000 2022,-105.5508905,38.997935999999996,@nathaliejacoby1 CRS is a cruel mistress.
1517618709925449728,StAnneOCSB,Fri Apr 22 21:37:51 +0000 2022,-75.8001415,45.248791,They did an incredible job! Thank you for the invite! 🦁🙌
1517618710391005185,dallas_dd4,Fri Apr 22 21:37:51 +0000 2022,-98.319925,38.498196,@SparksBird I think it was a pitcher of bud light. 😂
1517618711624048642,Lexsouvenirshop,Fri Apr 22 21:37:51 +0000 2022,-80.2533,35.824,Heres our 2nd of our 6 #winners #customerappreciation Over here just #lovinlexnc #lnc @lexingtonsouvenirshoppe… https://t.co/QHSk2c4isY
1517618712097943552,EnFamous_P,Fri Apr 22 21:37:51 +0000 2022,-119.2037945,34.159711,@JOODBEARRY We all been there 😂🤣
1517618713264013312,mr10mcfadden,Fri Apr 22 21:37:51 +0000 2022,-77.49317049999999,37.529883,@MFDcubfoto Can play it on your turntable.
1517618713259921409,cinemaxwell,Fri Apr 22 21:37:51 +0000 2022,-73.9685415,40.780709,"@thrawn2k5 @JakeIacovetta There hasn’t been an MCU yet this year, but the MCU can be representative for big budget,… https://t.co/BQxlr9Ijt5"
1517618713096245249,cammarshallfilm,Fri Apr 22 21:37:51 +0000 2022,-84.895326,39.840571499999996,@utahjazz off season plans if they can’t beat the @dallasmavs without Luka. #NBAPlayoffs https://t.co/X9sqMh9FLJ
1517618713033383936,BhamCitySchools,Fri Apr 22 21:37:51 +0000 2022,-86.793917,33.5422375,"Woodlawn High School will have remote teaching and learning on Monday, April 25, 2022. All other schools and Centr… https://t.co/dBQvkk1WaW"
1517618713758994433,drethelin,Fri Apr 22 21:37:52 +0000 2022,-89.5694915,44.900818,Kinda funny to go from getting sunburned with my shirt off to mild hypothermia in one day
1517618714551762946,worldpremir,Fri Apr 22 21:37:52 +0000 2022,-77.0143985,38.898602999999994,"I can’t wait to go to the panel, push my tittites together, say “TWIST”, then sell my realness😂😂😂"
